DateOfIssue, Date, value
2018-09-03 02:29:00, 2018-09-10 00:00:00, 72
2018-09-03 02:29:00, 2018-09-11 00:00:00, 75
2018-09-03 02:29:00, 2018-09-12 00:00:00, 75
2018-09-03 02:29:00, 2018-09-13 00:00:00, 75
2018-09-03 02:29:00, 2018-09-14 00:00:00, 75
2018-09-03 02:29:00, 2018-09-15 00:00:00, 75
2018-09-03 02:29:00, 2018-09-16 00:00:00, 75
2018-09-03 02:29:00, 2018-09-17 00:00:00, 75
2018-09-03 02:29:00, 2018-09-18 00:00:00, 72
2018-09-03 02:29:00, 2018-09-19 00:00:00, 72
2018-09-03 02:29:00, 2018-09-20 00:00:00, 72
2018-09-03 02:29:00, 2018-09-21 00:00:00, 72
2018-09-03 02:29:00, 2018-09-22 00:00:00, 72
2018-09-03 02:29:00, 2018-09-23 00:00:00, 70
2018-09-03 02:29:00, 2018-09-24 00:00:00, 68
2018-09-03 02:29:00, 2018-09-25 00:00:00, 68
2018-09-03 02:29:00, 2018-09-26 00:00:00, 68
2018-09-03 02:29:00, 2018-09-27 00:00:00, 68
2018-09-03 02:29:00, 2018-09-28 00:00:00, 68
2018-09-03 02:29:00, 2018-09-29 00:00:00, 68
2018-09-10 04:13:00, 2018-09-10 00:00:00, 70
2018-09-10 04:13:00, 2018-09-11 00:00:00, 70
2018-09-10 04:13:00, 2018-09-12 00:00:00, 70
2018-09-10 04:13:00, 2018-09-13 00:00:00, 68
2018-09-10 04:13:00, 2018-09-14 00:00:00, 68
2018-09-10 04:13:00, 2018-09-15 00:00:00, 68
2018-09-10 04:13:00, 2018-09-16 00:00:00, 68
2018-09-10 04:13:00, 2018-09-17 00:00:00, 68
2018-09-10 04:13:00, 2018-09-18 00:00:00, 68
2018-09-10 04:13:00, 2018-09-19 00:00:00, 68
2018-09-10 04:13:00, 2018-09-20 00:00:00, 68
2018-09-10 04:13:00, 2018-09-21 00:00:00, 68
2018-09-10 04:13:00, 2018-09-22 00:00:00, 68
2018-09-10 04:13:00, 2018-09-23 00:00:00, 67
2018-09-10 04:13:00, 2018-09-24 00:00:00, 67
2018-09-10 04:13:00, 2018-09-25 00:00:00, 68
2018-09-10 04:13:00, 2018-09-26 00:00:00, 68
2018-09-10 04:13:00, 2018-09-27 00:00:00, 68
2018-09-10 04:13:00, 2018-09-28 00:00:00, 68
2018-09-10 04:13:00, 2018-09-29 00:00:00, 68
2018-09-10 04:13:00, 2018-09-30 00:00:00, 68
2018-09-10 04:13:00, 2018-10-01 00:00:00, 68
2018-09-10 04:13:00, 2018-10-02 00:00:00, 68
2018-09-10 04:13:00, 2018-10-03 00:00:00, 68
2018-09-10 04:13:00, 2018-10-04 00:00:00, 68
2018-09-10 04:13:00, 2018-10-05 00:00:00, 68
2018-09-10 04:13:00, 2018-10-06 00:00:00, 68
2018-09-17 01:46:00, 2018-09-17 00:00:00, 69
2018-09-17 01:46:00, 2018-09-18 00:00:00, 69
2018-09-17 01:46:00, 2018-09-19 00:00:00, 68
2018-09-17 01:46:00, 2018-09-20 00:00:00, 68
2018-09-17 01:46:00, 2018-09-21 00:00:00, 68
2018-09-17 01:46:00, 2018-09-22 00:00:00, 68
2018-09-17 01:46:00, 2018-09-23 00:00:00, 68
2018-09-17 01:46:00, 2018-09-24 00:00:00, 68
2018-09-17 01:46:00, 2018-09-25 00:00:00, 68
2018-09-17 01:46:00, 2018-09-26 00:00:00, 68
2018-09-17 01:46:00, 2018-09-27 00:00:00, 69
2018-09-17 01:46:00, 2018-09-28 00:00:00, 69
2018-09-17 01:46:00, 2018-09-29 00:00:00, 69
2018-09-17 01:46:00, 2018-09-30 00:00:00, 69
2018-09-17 01:46:00, 2018-10-01 00:00:00, 69
2018-09-17 01:46:00, 2018-10-02 00:00:00, 70
2018-09-17 01:46:00, 2018-10-03 00:00:00, 70
2018-09-17 01:46:00, 2018-10-04 00:00:00, 70
2018-09-17 01:46:00, 2018-10-05 00:00:00, 70
2018-09-17 01:46:00, 2018-10-06 00:00:00, 70
2018-09-17 01:46:00, 2018-10-07 00:00:00, 70
2018-09-17 01:46:00, 2018-10-08 00:00:00, 70
2018-09-17 01:46:00, 2018-10-09 00:00:00, 70
2018-09-17 01:46:00, 2018-10-10 00:00:00, 69
2018-09-17 01:46:00, 2018-10-11 00:00:00, 69
2018-09-17 01:46:00, 2018-10-12 00:00:00, 69
2018-09-17 01:46:00, 2018-10-13 00:00:00, 69
2018-09-24 03:21:00, 2018-09-24 00:00:00, 68
2018-09-24 03:21:00, 2018-09-25 00:00:00, 68
2018-09-24 03:21:00, 2018-09-26 00:00:00, 68
2018-09-24 03:21:00, 2018-09-27 00:00:00, 68
2018-09-24 03:21:00, 2018-09-28 00:00:00, 68
2018-09-24 03:21:00, 2018-09-29 00:00:00, 68
2018-09-24 03:21:00, 2018-09-30 00:00:00, 68
2018-09-24 03:21:00, 2018-10-01 00:00:00, 68
2018-09-24 03:21:00, 2018-10-02 00:00:00, 70
2018-09-24 03:21:00, 2018-10-03 00:00:00, 70
2018-09-24 03:21:00, 2018-10-04 00:00:00, 70
2018-09-24 03:21:00, 2018-10-05 00:00:00, 70
2018-09-24 03:21:00, 2018-10-06 00:00:00, 70
2018-09-24 03:21:00, 2018-10-07 00:00:00, 70
2018-09-24 03:21:00, 2018-10-08 00:00:00, 70
2018-09-24 03:21:00, 2018-10-09 00:00:00, 70
2018-09-24 03:21:00, 2018-10-10 00:00:00, 70
2018-09-24 03:21:00, 2018-10-11 00:00:00, 68
2018-09-24 03:21:00, 2018-10-12 00:00:00, 68
2018-09-24 03:21:00, 2018-10-13 00:00:00, 68
2018-09-24 03:21:00, 2018-10-14 00:00:00, 68
2018-09-24 03:21:00, 2018-10-15 00:00:00, 68
2018-09-24 03:21:00, 2018-10-16 00:00:00, 68
2018-09-24 03:21:00, 2018-10-17 00:00:00, 68
2018-09-24 03:21:00, 2018-10-18 00:00:00, 68
2018-09-24 03:21:00, 2018-10-19 00:00:00, 68
2018-09-24 03:21:00, 2018-10-20 00:00:00, 68
2018-10-04 18:12:00, 2018-10-01 00:00:00, 68
2018-10-04 18:12:00, 2018-10-02 00:00:00, 70
2018-10-04 18:12:00, 2018-10-03 00:00:00, 70
2018-10-04 18:12:00, 2018-10-04 00:00:00, 70
2018-10-04 18:12:00, 2018-10-05 00:00:00, 70
2018-10-04 18:12:00, 2018-10-06 00:00:00, 70
2018-10-04 18:12:00, 2018-10-07 00:00:00, 70
2018-10-04 18:12:00, 2018-10-08 00:00:00, 70
2018-10-04 18:12:00, 2018-10-09 00:00:00, 70
2018-10-04 18:12:00, 2018-10-10 00:00:00, 70
2018-10-04 18:12:00, 2018-10-11 00:00:00, 68
2018-10-04 18:12:00, 2018-10-12 00:00:00, 68
2018-10-04 18:12:00, 2018-10-13 00:00:00, 68
2018-10-04 18:12:00, 2018-10-14 00:00:00, 68
2018-10-04 18:12:00, 2018-10-15 00:00:00, 68
2018-10-04 18:12:00, 2018-10-16 00:00:00, 68
2018-10-04 18:12:00, 2018-10-17 00:00:00, 68
2018-10-04 18:12:00, 2018-10-18 00:00:00, 68
2018-10-04 18:12:00, 2018-10-19 00:00:00, 68
2018-10-04 18:12:00, 2018-10-20 00:00:00, 68
2018-10-04 18:12:00, 2018-10-21 00:00:00, 70
2018-10-04 18:12:00, 2018-10-22 00:00:00, 70
2018-10-04 18:12:00, 2018-10-23 00:00:00, 70
2018-10-04 18:12:00, 2018-10-24 00:00:00, 70
2018-10-04 18:12:00, 2018-10-25 00:00:00, 70
2018-10-04 18:12:00, 2018-10-26 00:00:00, 70
2018-10-04 18:12:00, 2018-10-27 00:00:00, 70
2018-10-08 01:35:00, 2018-10-08 00:00:00, 69
2018-10-08 01:35:00, 2018-10-09 00:00:00, 69
2018-10-08 01:35:00, 2018-10-10 00:00:00, 69
2018-10-08 01:35:00, 2018-10-11 00:00:00, 69
2018-10-08 01:35:00, 2018-10-12 00:00:00, 69
2018-10-08 01:35:00, 2018-10-13 00:00:00, 69
2018-10-08 01:35:00, 2018-10-14 00:00:00, 69
2018-10-08 01:35:00, 2018-10-15 00:00:00, 69
2018-10-08 01:35:00, 2018-10-16 00:00:00, 69
2018-10-08 01:35:00, 2018-10-17 00:00:00, 69
2018-10-08 01:35:00, 2018-10-18 00:00:00, 69
2018-10-08 01:35:00, 2018-10-19 00:00:00, 69
2018-10-08 01:35:00, 2018-10-20 00:00:00, 69
2018-10-08 01:35:00, 2018-10-21 00:00:00, 69
2018-10-08 01:35:00, 2018-10-22 00:00:00, 69
2018-10-08 01:35:00, 2018-10-23 00:00:00, 69
2018-10-08 01:35:00, 2018-10-24 00:00:00, 69
2018-10-08 01:35:00, 2018-10-25 00:00:00, 69
2018-10-08 01:35:00, 2018-10-26 00:00:00, 69
2018-10-08 01:35:00, 2018-10-27 00:00:00, 69
2018-10-08 01:35:00, 2018-10-28 00:00:00, 69
2018-10-08 01:35:00, 2018-10-29 00:00:00, 69
2018-10-08 01:35:00, 2018-10-30 00:00:00, 69
2018-10-08 01:35:00, 2018-10-31 00:00:00, 69
2018-10-08 01:35:00, 2018-11-01 00:00:00, 69
2018-10-08 01:35:00, 2018-11-02 00:00:00, 69
2018-10-08 01:35:00, 2018-11-03 00:00:00, 69
2018-10-15 01:46:00, 2018-10-15 00:00:00, 72
2018-10-15 01:46:00, 2018-10-16 00:00:00, 72
2018-10-15 01:46:00, 2018-10-17 00:00:00, 72
2018-10-15 01:46:00, 2018-10-18 00:00:00, 72
2018-10-15 01:46:00, 2018-10-19 00:00:00, 72
2018-10-15 01:46:00, 2018-10-20 00:00:00, 72
2018-10-15 01:46:00, 2018-10-21 00:00:00, 72
2018-10-15 01:46:00, 2018-10-22 00:00:00, 70
2018-10-15 01:46:00, 2018-10-23 00:00:00, 70
2018-10-15 01:46:00, 2018-10-24 00:00:00, 70
2018-10-15 01:46:00, 2018-10-25 00:00:00, 69
2018-10-15 01:46:00, 2018-10-26 00:00:00, 69
2018-10-15 01:46:00, 2018-10-27 00:00:00, 69
2018-10-15 01:46:00, 2018-10-28 00:00:00, 69
2018-10-15 01:46:00, 2018-10-29 00:00:00, 69
2018-10-15 01:46:00, 2018-10-30 00:00:00, 69
2018-10-15 01:46:00, 2018-10-31 00:00:00, 69
2018-10-15 01:46:00, 2018-11-01 00:00:00, 69
2018-10-15 01:46:00, 2018-11-02 00:00:00, 69
2018-10-15 01:46:00, 2018-11-03 00:00:00, 69
2018-10-15 01:46:00, 2018-11-04 00:00:00, 69
2018-10-15 01:46:00, 2018-11-05 00:00:00, 70
2018-10-15 01:46:00, 2018-11-06 00:00:00, 70
2018-10-15 01:46:00, 2018-11-07 00:00:00, 72
2018-10-15 01:46:00, 2018-11-08 00:00:00, 72
2018-10-15 01:46:00, 2018-11-09 00:00:00, 72
2018-10-15 01:46:00, 2018-11-10 00:00:00, 72
2018-10-22 00:41:00, 2018-10-22 00:00:00, 70
2018-10-22 00:41:00, 2018-10-23 00:00:00, 69
2018-10-22 00:41:00, 2018-10-24 00:00:00, 69
2018-10-22 00:41:00, 2018-10-25 00:00:00, 68
2018-10-22 00:41:00, 2018-10-26 00:00:00, 68
2018-10-22 00:41:00, 2018-10-27 00:00:00, 68
2018-10-22 00:41:00, 2018-10-28 00:00:00, 68
2018-10-22 00:41:00, 2018-10-29 00:00:00, 68
2018-10-22 00:41:00, 2018-10-30 00:00:00, 68
2018-10-22 00:41:00, 2018-10-31 00:00:00, 68
2018-10-22 00:41:00, 2018-11-01 00:00:00, 68
2018-10-22 00:41:00, 2018-11-02 00:00:00, 68
2018-10-22 00:41:00, 2018-11-03 00:00:00, 68
2018-10-22 00:41:00, 2018-11-04 00:00:00, 68
2018-10-22 00:41:00, 2018-11-05 00:00:00, 68
2018-10-22 00:41:00, 2018-11-06 00:00:00, 70
2018-10-22 00:41:00, 2018-11-07 00:00:00, 70
2018-10-22 00:41:00, 2018-11-08 00:00:00, 70
2018-10-22 00:41:00, 2018-11-09 00:00:00, 70
2018-10-22 00:41:00, 2018-11-10 00:00:00, 70
2018-10-22 00:41:00, 2018-11-11 00:00:00, 70
2018-10-22 00:41:00, 2018-11-12 00:00:00, 70
2018-10-22 00:41:00, 2018-11-13 00:00:00, 70
2018-10-22 00:41:00, 2018-11-14 00:00:00, 70
2018-10-22 00:41:00, 2018-11-15 00:00:00, 70
2018-10-22 00:41:00, 2018-11-16 00:00:00, 70
2018-10-22 00:41:00, 2018-11-17 00:00:00, 70
2018-10-29 04:07:00, 2018-10-29 00:00:00, 69
2018-10-29 04:07:00, 2018-10-30 00:00:00, 69
2018-10-29 04:07:00, 2018-10-31 00:00:00, 69
2018-10-29 04:07:00, 2018-11-01 00:00:00, 69
2018-10-29 04:07:00, 2018-11-02 00:00:00, 69
2018-10-29 04:07:00, 2018-11-03 00:00:00, 69
2018-10-29 04:07:00, 2018-11-04 00:00:00, 69
2018-10-29 04:07:00, 2018-11-05 00:00:00, 68
2018-10-29 04:07:00, 2018-11-06 00:00:00, 70
2018-10-29 04:07:00, 2018-11-07 00:00:00, 70
2018-10-29 04:07:00, 2018-11-08 00:00:00, 70
2018-10-29 04:07:00, 2018-11-09 00:00:00, 70
2018-10-29 04:07:00, 2018-11-10 00:00:00, 70
2018-10-29 04:07:00, 2018-11-11 00:00:00, 70
2018-10-29 04:07:00, 2018-11-12 00:00:00, 70
2018-10-29 04:07:00, 2018-11-13 00:00:00, 70
2018-10-29 04:07:00, 2018-11-14 00:00:00, 70
2018-10-29 04:07:00, 2018-11-15 00:00:00, 70
2018-10-29 04:07:00, 2018-11-16 00:00:00, 70
2018-10-29 04:07:00, 2018-11-17 00:00:00, 70
2018-10-29 04:07:00, 2018-11-18 00:00:00, 69
2018-10-29 04:07:00, 2018-11-19 00:00:00, 69
2018-10-29 04:07:00, 2018-11-20 00:00:00, 68
2018-10-29 04:07:00, 2018-11-21 00:00:00, 68
2018-10-29 04:07:00, 2018-11-22 00:00:00, 68
2018-10-29 04:07:00, 2018-11-23 00:00:00, 68
2018-10-29 04:07:00, 2018-11-24 00:00:00, 68
2018-11-05 04:42:00, 2018-11-05 00:00:00, 68
2018-11-05 04:42:00, 2018-11-06 00:00:00, 68
2018-11-05 04:42:00, 2018-11-07 00:00:00, 68
2018-11-05 04:42:00, 2018-11-08 00:00:00, 68
2018-11-05 04:42:00, 2018-11-09 00:00:00, 68
2018-11-05 04:42:00, 2018-11-10 00:00:00, 68
2018-11-05 04:42:00, 2018-11-11 00:00:00, 68
2018-11-05 04:42:00, 2018-11-12 00:00:00, 70
2018-11-05 04:42:00, 2018-11-13 00:00:00, 70
2018-11-05 04:42:00, 2018-11-14 00:00:00, 70
2018-11-05 04:42:00, 2018-11-15 00:00:00, 70
2018-11-05 04:42:00, 2018-11-16 00:00:00, 70
2018-11-05 04:42:00, 2018-11-17 00:00:00, 70
2018-11-05 04:42:00, 2018-11-18 00:00:00, 69
2018-11-05 04:42:00, 2018-11-19 00:00:00, 69
2018-11-05 04:42:00, 2018-11-20 00:00:00, 68
2018-11-05 04:42:00, 2018-11-21 00:00:00, 68
2018-11-05 04:42:00, 2018-11-22 00:00:00, 68
2018-11-05 04:42:00, 2018-11-23 00:00:00, 68
2018-11-05 04:42:00, 2018-11-24 00:00:00, 68
2018-11-05 04:42:00, 2018-11-25 00:00:00, 68
2018-11-05 04:42:00, 2018-11-26 00:00:00, 68
2018-11-05 04:42:00, 2018-11-27 00:00:00, 68
2018-11-05 04:42:00, 2018-11-28 00:00:00, 68
2018-11-05 04:42:00, 2018-11-29 00:00:00, 68
2018-11-05 04:42:00, 2018-11-30 00:00:00, 68
2018-11-05 04:42:00, 2018-12-01 00:00:00, 68
2018-11-12 02:47:00, 2018-11-12 00:00:00, 70
2018-11-12 02:47:00, 2018-11-13 00:00:00, 70
2018-11-12 02:47:00, 2018-11-14 00:00:00, 70
2018-11-12 02:47:00, 2018-11-15 00:00:00, 70
2018-11-12 02:47:00, 2018-11-16 00:00:00, 70
2018-11-12 02:47:00, 2018-11-17 00:00:00, 70
2018-11-12 02:47:00, 2018-11-18 00:00:00, 70
2018-11-12 02:47:00, 2018-11-19 00:00:00, 69
2018-11-12 02:47:00, 2018-11-20 00:00:00, 68
2018-11-12 02:47:00, 2018-11-21 00:00:00, 68
2018-11-12 02:47:00, 2018-11-22 00:00:00, 68
2018-11-12 02:47:00, 2018-11-23 00:00:00, 68
2018-11-12 02:47:00, 2018-11-24 00:00:00, 68
2018-11-12 02:47:00, 2018-11-25 00:00:00, 68
2018-11-12 02:47:00, 2018-11-26 00:00:00, 68
2018-11-12 02:47:00, 2018-11-27 00:00:00, 68
2018-11-12 02:47:00, 2018-11-28 00:00:00, 68
2018-11-12 02:47:00, 2018-11-29 00:00:00, 68
2018-11-12 02:47:00, 2018-11-30 00:00:00, 68
2018-11-12 02:47:00, 2018-12-01 00:00:00, 68
2018-11-12 02:47:00, 2018-12-02 00:00:00, 68
2018-11-12 02:47:00, 2018-12-03 00:00:00, 69
2018-11-12 02:47:00, 2018-12-04 00:00:00, 69
2018-11-12 02:47:00, 2018-12-05 00:00:00, 70
2018-11-12 02:47:00, 2018-12-06 00:00:00, 69
2018-11-12 02:47:00, 2018-12-07 00:00:00, 69
2018-11-12 02:47:00, 2018-12-08 00:00:00, 70
2018-11-19 03:14:00, 2018-11-19 00:00:00, 72
2018-11-19 03:14:00, 2018-11-20 00:00:00, 72
2018-11-19 03:14:00, 2018-11-21 00:00:00, 71
2018-11-19 03:14:00, 2018-11-22 00:00:00, 68
2018-11-19 03:14:00, 2018-11-23 00:00:00, 68
2018-11-19 03:14:00, 2018-11-24 00:00:00, 68
2018-11-19 03:14:00, 2018-11-25 00:00:00, 68
2018-11-19 03:14:00, 2018-11-26 00:00:00, 68
2018-11-19 03:14:00, 2018-11-27 00:00:00, 68
2018-11-19 03:14:00, 2018-11-28 00:00:00, 68
2018-11-19 03:14:00, 2018-11-29 00:00:00, 68
2018-11-19 03:14:00, 2018-11-30 00:00:00, 68
2018-11-19 03:14:00, 2018-12-01 00:00:00, 68
2018-11-19 03:14:00, 2018-12-02 00:00:00, 68
2018-11-19 03:14:00, 2018-12-03 00:00:00, 69
2018-11-19 03:14:00, 2018-12-04 00:00:00, 70
2018-11-19 03:14:00, 2018-12-05 00:00:00, 71
2018-11-19 03:14:00, 2018-12-06 00:00:00, 71
2018-11-19 03:14:00, 2018-12-07 00:00:00, 71
2018-11-19 03:14:00, 2018-12-08 00:00:00, 71
2018-11-19 03:14:00, 2018-12-09 00:00:00, 71
2018-11-19 03:14:00, 2018-12-10 00:00:00, 71
2018-11-19 03:14:00, 2018-12-11 00:00:00, 71
2018-11-19 03:14:00, 2018-12-12 00:00:00, 71
2018-11-19 03:14:00, 2018-12-13 00:00:00, 71
2018-11-19 03:14:00, 2018-12-14 00:00:00, 71
2018-11-19 03:14:00, 2018-12-15 00:00:00, 71
2018-11-26 02:41:00, 2018-11-26 00:00:00, 70
2018-11-26 02:41:00, 2018-11-27 00:00:00, 70
2018-11-26 02:41:00, 2018-11-28 00:00:00, 70
2018-11-26 02:41:00, 2018-11-29 00:00:00, 70
2018-11-26 02:41:00, 2018-11-30 00:00:00, 70
2018-11-26 02:41:00, 2018-12-01 00:00:00, 68
2018-11-26 02:41:00, 2018-12-02 00:00:00, 68
2018-11-26 02:41:00, 2018-12-03 00:00:00, 68
2018-11-26 02:41:00, 2018-12-04 00:00:00, 68
2018-11-26 02:41:00, 2018-12-05 00:00:00, 68
2018-11-26 02:41:00, 2018-12-06 00:00:00, 68
2018-11-26 02:41:00, 2018-12-07 00:00:00, 68
2018-11-26 02:41:00, 2018-12-08 00:00:00, 68
2018-11-26 02:41:00, 2018-12-09 00:00:00, 68
2018-11-26 02:41:00, 2018-12-10 00:00:00, 68
2018-11-26 02:41:00, 2018-12-11 00:00:00, 68
2018-11-26 02:41:00, 2018-12-12 00:00:00, 68
2018-11-26 02:41:00, 2018-12-13 00:00:00, 70
2018-11-26 02:41:00, 2018-12-14 00:00:00, 70
2018-11-26 02:41:00, 2018-12-15 00:00:00, 70
2018-11-26 02:41:00, 2018-12-16 00:00:00, 70
2018-11-26 02:41:00, 2018-12-17 00:00:00, 70
2018-11-26 02:41:00, 2018-12-18 00:00:00, 70
2018-11-26 02:41:00, 2018-12-19 00:00:00, 70
2018-11-26 02:41:00, 2018-12-20 00:00:00, 70
2018-11-26 02:41:00, 2018-12-21 00:00:00, 70
2018-11-26 02:41:00, 2018-12-22 00:00:00, 70
2018-12-03 03:09:00, 2018-12-03 00:00:00, 68
2018-12-03 03:09:00, 2018-12-04 00:00:00, 68
2018-12-03 03:09:00, 2018-12-05 00:00:00, 68
2018-12-03 03:09:00, 2018-12-06 00:00:00, 68
2018-12-03 03:09:00, 2018-12-07 00:00:00, 68
2018-12-03 03:09:00, 2018-12-08 00:00:00, 68
2018-12-03 03:09:00, 2018-12-09 00:00:00, 68
2018-12-03 03:09:00, 2018-12-10 00:00:00, 68
2018-12-03 03:09:00, 2018-12-11 00:00:00, 68
2018-12-03 03:09:00, 2018-12-12 00:00:00, 68
2018-12-03 03:09:00, 2018-12-13 00:00:00, 68
2018-12-03 03:09:00, 2018-12-14 00:00:00, 68
2018-12-03 03:09:00, 2018-12-15 00:00:00, 68
2018-12-03 03:09:00, 2018-12-16 00:00:00, 68
2018-12-03 03:09:00, 2018-12-17 00:00:00, 68
2018-12-03 03:09:00, 2018-12-18 00:00:00, 68
2018-12-03 03:09:00, 2018-12-19 00:00:00, 68
2018-12-03 03:09:00, 2018-12-20 00:00:00, 68
2018-12-03 03:09:00, 2018-12-21 00:00:00, 68
2018-12-03 03:09:00, 2018-12-22 00:00:00, 68
2018-12-03 03:09:00, 2018-12-23 00:00:00, 68
2018-12-03 03:09:00, 2018-12-24 00:00:00, 68
2018-12-03 03:09:00, 2018-12-25 00:00:00, 68
2018-12-03 03:09:00, 2018-12-26 00:00:00, 68
2018-12-03 03:09:00, 2018-12-27 00:00:00, 68
2018-12-03 03:09:00, 2018-12-28 00:00:00, 68
2018-12-03 03:09:00, 2018-12-29 00:00:00, 68
2018-12-03 18:39:00, 2018-12-03 00:00:00, 68
2018-12-03 18:39:00, 2018-12-04 00:00:00, 68
2018-12-03 18:39:00, 2018-12-05 00:00:00, 68
2018-12-03 18:39:00, 2018-12-06 00:00:00, 68
2018-12-03 18:39:00, 2018-12-07 00:00:00, 68
2018-12-03 18:39:00, 2018-12-08 00:00:00, 68
2018-12-03 18:39:00, 2018-12-09 00:00:00, 68
2018-12-03 18:39:00, 2018-12-10 00:00:00, 68
2018-12-03 18:39:00, 2018-12-11 00:00:00, 68
2018-12-03 18:39:00, 2018-12-12 00:00:00, 68
2018-12-03 18:39:00, 2018-12-13 00:00:00, 68
2018-12-03 18:39:00, 2018-12-14 00:00:00, 68
2018-12-03 18:39:00, 2018-12-15 00:00:00, 68
2018-12-03 18:39:00, 2018-12-16 00:00:00, 68
2018-12-03 18:39:00, 2018-12-17 00:00:00, 68
2018-12-03 18:39:00, 2018-12-18 00:00:00, 68
2018-12-03 18:39:00, 2018-12-19 00:00:00, 68
2018-12-03 18:39:00, 2018-12-20 00:00:00, 68
2018-12-03 18:39:00, 2018-12-21 00:00:00, 68
2018-12-03 18:39:00, 2018-12-22 00:00:00, 68
2018-12-03 18:39:00, 2018-12-23 00:00:00, 68
2018-12-03 18:39:00, 2018-12-24 00:00:00, 68
2018-12-03 18:39:00, 2018-12-25 00:00:00, 68
2018-12-03 18:39:00, 2018-12-26 00:00:00, 68
2018-12-03 18:39:00, 2018-12-27 00:00:00, 68
2018-12-03 18:39:00, 2018-12-28 00:00:00, 68
2018-12-03 18:39:00, 2018-12-29 00:00:00, 68
2018-12-10 02:22:00, 2018-12-10 00:00:00, 68
2018-12-10 02:22:00, 2018-12-11 00:00:00, 68
2018-12-10 02:22:00, 2018-12-12 00:00:00, 68
2018-12-10 02:22:00, 2018-12-13 00:00:00, 68
2018-12-10 02:22:00, 2018-12-14 00:00:00, 68
2018-12-10 02:22:00, 2018-12-15 00:00:00, 68
2018-12-10 02:22:00, 2018-12-16 00:00:00, 68
2018-12-10 02:22:00, 2018-12-17 00:00:00, 68
2018-12-10 02:22:00, 2018-12-18 00:00:00, 68
2018-12-10 02:22:00, 2018-12-19 00:00:00, 68
2018-12-10 02:22:00, 2018-12-20 00:00:00, 68
2018-12-10 02:22:00, 2018-12-21 00:00:00, 68
2018-12-10 02:22:00, 2018-12-22 00:00:00, 68
2018-12-10 02:22:00, 2018-12-23 00:00:00, 70
2018-12-10 02:22:00, 2018-12-24 00:00:00, 70
2018-12-10 02:22:00, 2018-12-25 00:00:00, 70
2018-12-10 02:22:00, 2018-12-26 00:00:00, 70
2018-12-10 02:22:00, 2018-12-27 00:00:00, 70
2018-12-10 02:22:00, 2018-12-28 00:00:00, 70
2018-12-10 02:22:00, 2018-12-29 00:00:00, 70
2018-12-10 02:22:00, 2018-12-30 00:00:00, 70
2018-12-10 02:22:00, 2018-12-31 00:00:00, 70
2018-12-10 02:22:00, 2019-01-01 00:00:00, 70
2018-12-10 02:22:00, 2019-01-02 00:00:00, 70
2018-12-10 02:22:00, 2019-01-03 00:00:00, 70
2018-12-10 02:22:00, 2019-01-04 00:00:00, 70
2018-12-10 02:22:00, 2019-01-05 00:00:00, 68
2018-12-17 01:39:00, 2018-12-17 00:00:00, 70
2018-12-17 01:39:00, 2018-12-18 00:00:00, 70
2018-12-17 01:39:00, 2018-12-19 00:00:00, 70
2018-12-17 01:39:00, 2018-12-20 00:00:00, 70
2018-12-17 01:39:00, 2018-12-21 00:00:00, 72
2018-12-17 01:39:00, 2018-12-22 00:00:00, 72
2018-12-17 01:39:00, 2018-12-23 00:00:00, 72
2018-12-17 01:39:00, 2018-12-24 00:00:00, 72
2018-12-17 01:39:00, 2018-12-25 00:00:00, 72
2018-12-17 01:39:00, 2018-12-26 00:00:00, 72
2018-12-17 01:39:00, 2018-12-27 00:00:00, 72
2018-12-17 01:39:00, 2018-12-28 00:00:00, 72
2018-12-17 01:39:00, 2018-12-29 00:00:00, 72
2018-12-17 01:39:00, 2018-12-30 00:00:00, 72
2018-12-17 01:39:00, 2018-12-31 00:00:00, 72
2018-12-17 01:39:00, 2019-01-01 00:00:00, 72
2018-12-17 01:39:00, 2019-01-02 00:00:00, 72
2018-12-17 01:39:00, 2019-01-03 00:00:00, 72
2018-12-17 01:39:00, 2019-01-04 00:00:00, 72
2018-12-17 01:39:00, 2019-01-05 00:00:00, 70
2018-12-17 01:39:00, 2019-01-06 00:00:00, 70
2018-12-17 01:39:00, 2019-01-07 00:00:00, 70
2018-12-17 01:39:00, 2019-01-08 00:00:00, 70
2018-12-17 01:39:00, 2019-01-09 00:00:00, 70
2018-12-17 01:39:00, 2019-01-10 00:00:00, 70
2018-12-17 01:39:00, 2019-01-11 00:00:00, 70
2018-12-17 01:39:00, 2019-01-12 00:00:00, 70
2018-12-24 01:03:00, 2018-12-24 00:00:00, 71
2018-12-24 01:03:00, 2018-12-25 00:00:00, 71
2018-12-24 01:03:00, 2018-12-26 00:00:00, 71
2018-12-24 01:03:00, 2018-12-27 00:00:00, 71
2018-12-24 01:03:00, 2018-12-28 00:00:00, 71
2018-12-24 01:03:00, 2018-12-29 00:00:00, 71
2018-12-24 01:03:00, 2018-12-30 00:00:00, 71
2018-12-24 01:03:00, 2018-12-31 00:00:00, 72
2018-12-24 01:03:00, 2019-01-01 00:00:00, 72
2018-12-24 01:03:00, 2019-01-02 00:00:00, 72
2018-12-24 01:03:00, 2019-01-03 00:00:00, 72
2018-12-24 01:03:00, 2019-01-04 00:00:00, 72
2018-12-24 01:03:00, 2019-01-05 00:00:00, 72
2018-12-24 01:03:00, 2019-01-06 00:00:00, 70
